id,clue,answer,month,year,day,created_at,updated_at
186929,67. Like some roofs,EAVED,07,1994,,2019-04-09 12:18:34.663-04,2019-04-09 12:18:34.663-04
206972,81. Craze,MANIA,03,1980,,2019-04-09 12:19:07.85-04,2019-04-09 12:19:07.85-04
140020,25. Practice,HABIT,02,1982,,2019-04-09 12:16:55.898-04,2019-04-09 12:16:55.898-04
66166,"11. Humphrey, to Bacall",BOGIE,03,1994,,2019-04-09 12:14:45.443-04,2019-04-09 12:14:45.443-04
131262,29. Look after,SEETO,04,1978,,2019-04-09 12:16:40.745-04,2019-04-09 12:16:40.745-04
178178,67. Dishes (out),METES,10,1995,,2019-04-09 12:18:17.893-04,2019-04-09 12:18:17.893-04
208451,82. Conquer Everest,CLIMB,04,1978,,2019-04-09 12:19:10.212-04,2019-04-09 12:19:10.212-04
48993,31. Loses a lap,RISES,12,1985,,2019-04-09 12:14:11.004-04,2019-04-09 12:14:11.004-04
42325,"19. Shakespeare's ""world""",STAGE,11,1985,,2019-04-09 12:13:59.294-04,2019-04-09 12:13:59.294-04
122816,37. Rescued,SAVED,08,1983,,2019-04-09 12:16:26.393-04,2019-04-09 12:16:26.393-04
87095,59. Joints,KNEES,11,1989,,2019-04-09 12:15:23.869-04,2019-04-09 12:15:23.869-04
213760,32. Piggy-bank contents,CENTS,06,1989,,2019-04-09 12:19:19.847-04,2019-04-09 12:19:19.847-04
41069,12. Lifeless,INERT,01,1977,,2019-04-09 12:13:56.726-04,2019-04-09 12:13:56.726-04
116162,25. One-picture cartoon,PANEL,05,1987,,2019-04-09 12:16:14.724-04,2019-04-09 12:16:14.724-04
72776,12. Famed cow,ELSIE,09,1977,,2019-04-09 12:14:59.789-04,2019-04-09 12:14:59.789-04
109012,24. Haberdashery item,SHIRT,06,1977,,2019-04-09 12:16:01.96-04,2019-04-09 12:16:01.96-04
147657,36. French-door components,PANES,04,1983,,2019-04-09 12:17:15.025-04,2019-04-09 12:17:15.025-04
65463,13. Fall bloom,ASTER,10,1979,,2019-04-09 12:14:43.917-04,2019-04-09 12:14:43.917-04
97350,6. Festivity,PARTY,10,1993,,2019-04-09 12:15:41.434-04,2019-04-09 12:15:41.434-04
111112,12. Embellish,ADORN,11,1989,,2019-04-09 12:16:05.964-04,2019-04-09 12:16:05.964-04
26611,15. Disappears slowly,FADES,08,1981,,2019-04-09 12:13:30.814-04,2019-04-09 12:13:30.814-04
163512,41. Ethyl acetoacetate,ESTER,12,1977,,2019-04-09 12:17:48.562-04,2019-04-09 12:17:48.562-04
158224,4. Schussing site,SLOPE,10,1996,,2019-04-09 12:17:35.55-04,2019-04-09 12:17:35.55-04
201312,32. Wars of the ___,ROSES,10,1984,,2019-04-09 12:18:58.739-04,2019-04-09 12:18:58.739-04
87943,"15. Author of ""The Nun's Story"": 1956",HULME,07,1993,,2019-04-09 12:15:25.383-04,2019-04-09 12:15:25.383-04
216744,99. Norman and King,LEARS,05,1981,,2019-04-09 12:19:25.533-04,2019-04-09 12:19:25.533-04
209394,132. Jupiter's dozen,MOONS,10,1987,,2019-04-09 12:19:12.058-04,2019-04-09 12:19:12.058-04
10910,17. ___ sanctum,INNER,05,1978,,2019-04-09 12:12:59.483-04,2019-04-09 12:12:59.483-04
206021,106. An Alou of baseball,MATTY,04,1980,,2019-04-09 12:19:06.435-04,2019-04-09 12:19:06.435-04
85298,"6. ""Ad ___ per Aspera,"" Kan. motto",ASTRA,06,1988,,2019-04-09 12:15:21.09-04,2019-04-09 12:15:21.09-04
47983,1. Designer Bill,BLASS,06,1993,,2019-04-09 12:14:09.276-04,2019-04-09 12:14:09.276-04
80677,14. Yale president Schmidt,BENNO,12,1988,,2019-04-09 12:15:13.558-04,2019-04-09 12:15:13.558-04
184457,100. Some fertilizer,ASHES,02,1994,,2019-04-09 12:18:30.961-04,2019-04-09 12:18:30.961-04
208068,75. Part of a springe,NOOSE,11,1982,,2019-04-09 12:19:09.571-04,2019-04-09 12:19:09.571-04
72604,48. Person of sound mind?,TUNER,05,1990,,2019-04-09 12:14:59.469-04,2019-04-09 12:14:59.469-04
164784,23. Archeological triumphs,FINDS,12,1978,,2019-04-09 12:17:50.966-04,2019-04-09 12:17:50.966-04
148461,46. Kind of sax,TENOR,12,1995,,2019-04-09 12:17:16.473-04,2019-04-09 12:17:16.473-04
10919,32. Concert hall,ODEUM,09,1996,,2019-04-09 12:12:59.497-04,2019-04-09 12:12:59.497-04
76144,31. Sample,TASTE,03,1987,,2019-04-09 12:15:05.761-04,2019-04-09 12:15:05.761-04
79262,"26. ""Marry in ___ . . . """,HASTE,04,1976,,2019-04-09 12:15:11.18-04,2019-04-09 12:15:11.18-04
118980,23. Burnish,SCOUR,03,1994,,2019-04-09 12:16:19.81-04,2019-04-09 12:16:19.81-04
83293,18. Ocean arm,INLET,02,1978,,2019-04-09 12:15:17.859-04,2019-04-09 12:15:17.859-04
96926,2. Old saying,ADAGE,05,1984,,2019-04-09 12:15:40.739-04,2019-04-09 12:15:40.739-04
223473,"41. Climbs, in a way",SHINS,01,1977,,2019-04-09 12:19:37.015-04,2019-04-09 12:19:37.015-04
95792,48. More disabled,LAMER,05,1976,,2019-04-09 12:15:38.557-04,2019-04-09 12:15:38.557-04
58717,15. Flowerage,BLOOM,11,1994,,2019-04-09 12:14:28.468-04,2019-04-09 12:14:28.468-04
66436,39. Seed coatings,ARILS,02,1976,,2019-04-09 12:14:46.321-04,2019-04-09 12:14:46.321-04
201072,116. Inflict,WREAK,03,1993,,2019-04-09 12:18:58.385-04,2019-04-09 12:18:58.385-04
106701,34. Clever remark,SALLY,06,1995,,2019-04-09 12:15:57.782-04,2019-04-09 12:15:57.782-04
156084,18. Some Bosnians,SERBS,01,1997,,2019-04-09 12:17:31.394-04,2019-04-09 12:17:31.394-04
130222,2. Sound transmission,AUDIO,07,1982,,2019-04-09 12:16:38.851-04,2019-04-09 12:16:38.851-04
113740,46. Lake of Geneva's river,RHONE,06,1978,,2019-04-09 12:16:10.28-04,2019-04-09 12:16:10.28-04
131199,66. Stupid,DENSE,06,1986,,2019-04-09 12:16:40.634-04,2019-04-09 12:16:40.634-04
78143,45. Dwelling,ABODE,06,1978,,2019-04-09 12:15:09.318-04,2019-04-09 12:15:09.318-04
60921,39. Facing a glacier,STOSS,04,1986,,2019-04-09 12:14:33.888-04,2019-04-09 12:14:33.888-04
107650,32. Of ecological stages,SERAL,06,1994,,2019-04-09 12:15:59.233-04,2019-04-09 12:15:59.233-04
210407,40. Jacqueline's predecessor,MAMIE,03,1988,,2019-04-09 12:19:13.775-04,2019-04-09 12:19:13.775-04
206867,40. Down Under eucalyptus eater,KOALA,02,1988,,2019-04-09 12:19:07.692-04,2019-04-09 12:19:07.692-04
152301,77. Extend,ADDON,11,1994,,2019-04-09 12:17:23.729-04,2019-04-09 12:17:23.729-04
3894,1. Joshua's co-survivor,CALEB,04,1985,,2019-04-09 12:12:41.477-04,2019-04-09 12:12:41.477-04
72303,44. Repenter's activity,RUING,02,1989,,2019-04-09 12:14:58.934-04,2019-04-09 12:14:58.934-04
59184,11. Muse of poetry,ERATO,02,1988,,2019-04-09 12:14:29.696-04,2019-04-09 12:14:29.696-04
110188,35. Depletion,DRAIN,03,1991,,2019-04-09 12:16:04.11-04,2019-04-09 12:16:04.11-04
4602,1. Where bachelors become benedicts,ALTAR,12,1977,,2019-04-09 12:12:43.699-04,2019-04-09 12:12:43.699-04
75141,66. Trifler,TOYER,06,1996,,2019-04-09 12:15:04.091-04,2019-04-09 12:15:04.091-04
50486,42. Fashion,VOGUE,09,1987,,2019-04-09 12:14:13.377-04,2019-04-09 12:14:13.377-04
67215,26. Large book,FOLIO,01,1981,,2019-04-09 12:14:47.932-04,2019-04-09 12:14:47.932-04
146513,22. San Antonio attraction,ALAMO,09,1994,,2019-04-09 12:17:12.659-04,2019-04-09 12:17:12.659-04
217804,95. Short: Prefix,BREVI,01,1979,,2019-04-09 12:19:27.472-04,2019-04-09 12:19:27.472-04
219020,52. Submerge; engulf,WHELM,07,1983,,2019-04-09 12:19:29.539-04,2019-04-09 12:19:29.539-04
156983,28. Like 47 Across,INERT,07,1991,,2019-04-09 12:17:33.15-04,2019-04-09 12:17:33.15-04
191962,77. Cud,RUMEN,09,1977,,2019-04-09 12:18:42.763-04,2019-04-09 12:18:42.763-04
177928,75. Toast or Moore,MELBA,07,1981,,2019-04-09 12:18:17.53-04,2019-04-09 12:18:17.53-04
160125,63. Anglo-Saxon slaves,ESNES,04,1983,,2019-04-09 12:17:40.405-04,2019-04-09 12:17:40.405-04
162011,52. Partake,SHARE,12,1988,,2019-04-09 12:17:44.617-04,2019-04-09 12:17:44.617-04
47991,21. Worn-out model,CRATE,04,1996,,2019-04-09 12:14:09.295-04,2019-04-09 12:14:09.295-04
175719,93. Oca or yam,TUBER,09,1977,,2019-04-09 12:18:14.136-04,2019-04-09 12:18:14.136-04
202280,69. Arty party,SALON,04,1986,,2019-04-09 12:19:00.437-04,2019-04-09 12:19:00.437-04
86047,5. Adjust to suit,ADAPT,11,1991,,2019-04-09 12:15:22.26-04,2019-04-09 12:15:22.26-04
194584,89. Doesn't own,HASNT,04,1978,,2019-04-09 12:18:47.353-04,2019-04-09 12:18:47.353-04
84970,30. Assists,ABETS,05,1979,,2019-04-09 12:15:20.534-04,2019-04-09 12:15:20.534-04
102977,5. Spokes,RADII,08,1986,,2019-04-09 12:15:51.941-04,2019-04-09 12:15:51.941-04
105345,39. Slip and granny,KNOTS,11,1976,,2019-04-09 12:15:55.707-04,2019-04-09 12:15:55.707-04
89558,40. Tropical resin,ELEMI,01,1976,,2019-04-09 12:15:28.054-04,2019-04-09 12:15:28.054-04
105247,62. Ruins,BANES,04,1981,,2019-04-09 12:15:55.561-04,2019-04-09 12:15:55.561-04
211390,"59. Estoy, ___, está",ESTAS,02,1990,,2019-04-09 12:19:15.575-04,2019-04-09 12:19:15.575-04
151425,82. Sycophants' replies,YESES,01,1988,,2019-04-09 12:17:22.162-04,2019-04-09 12:17:22.162-04
56239,18. _____ Barbara,SANTA,11,1994,,2019-04-09 12:14:22.873-04,2019-04-09 12:14:22.873-04
158040,25. Assistants,AIDES,10,1981,,2019-04-09 12:17:35.132-04,2019-04-09 12:17:35.132-04
46390,48. Grampus or cachalot,WHALE,02,1979,,2019-04-09 12:14:06.285-04,2019-04-09 12:14:06.285-04
172457,"84. GaMAY, e.g.",GRAPE,05,1985,,2019-04-09 12:18:06.849-04,2019-04-09 12:18:06.849-04
106260,46. ___ shame (mortify),PUTTO,10,1983,,2019-04-09 12:15:57.089-04,2019-04-09 12:15:57.089-04
30984,5. Split,APART,04,1987,,2019-04-09 12:13:40.3-04,2019-04-09 12:13:40.3-04
161799,55. Alberta item,PEACH,12,1988,,2019-04-09 12:17:43.567-04,2019-04-09 12:17:43.567-04
207442,18. Cantor lass,SUSIE,02,1979,,2019-04-09 12:19:08.543-04,2019-04-09 12:19:08.543-04
198039,75. On high,RISEN,03,1994,,2019-04-09 12:18:53.255-04,2019-04-09 12:18:53.255-04
57146,13. Blow ___ (become enraged),AFUSE,01,1978,,2019-04-09 12:14:24.393-04,2019-04-09 12:14:24.393-04
220844,108. Pola of the silents,NEGRI,10,1985,,2019-04-09 12:19:32.488-04,2019-04-09 12:19:32.488-04
172364,95. Severe,ACUTE,11,1984,,2019-04-09 12:18:06.604-04,2019-04-09 12:18:06.604-04
35769,48. Actor Davis,OSSIE,09,1977,,2019-04-09 12:13:48.033-04,2019-04-09 12:13:48.033-04
34577,59. One- _____ (short play),ACTER,05,1994,,2019-04-09 12:13:46.277-04,2019-04-09 12:13:46.277-04
41316,14. Relaxes,IDLES,02,1980,,2019-04-09 12:13:57.182-04,2019-04-09 12:13:57.182-04
110024,20. Toughen,INURE,02,1977,,2019-04-09 12:16:03.772-04,2019-04-09 12:16:03.772-04
94862,24. Nez ___,PERCE,04,1992,,2019-04-09 12:15:37.011-04,2019-04-09 12:15:37.011-04
199183,90. Falcon-headed Egyptian god,MENTU,01,1986,,2019-04-09 12:18:55.096-04,2019-04-09 12:18:55.096-04
59943,37. Crime,ARSON,11,1976,,2019-04-09 12:14:31.569-04,2019-04-09 12:14:31.569-04
118363,41. Forest clearing,GLADE,02,1979,,2019-04-09 12:16:18.435-04,2019-04-09 12:16:18.435-04
37861,54. Smashing events,RIOTS,07,1983,,2019-04-09 12:13:51.497-04,2019-04-09 12:13:51.497-04
115459,28. Father of King Hadad: Gen. 36:35,BEDAD,11,1987,,2019-04-09 12:16:13.536-04,2019-04-09 12:16:13.536-04
213089,109. Dating from birth,NATAL,12,1978,,2019-04-09 12:19:18.625-04,2019-04-09 12:19:18.625-04
113909,2. Root or Yale,ELIHU,01,1989,,2019-04-09 12:16:10.542-04,2019-04-09 12:16:10.542-04
67113,53. Fencing items,EPEES,12,1976,,2019-04-09 12:14:47.716-04,2019-04-09 12:14:47.716-04
168042,45. Olympic Games site: 1964,TOKYO,04,1979,,2019-04-09 12:17:56.958-04,2019-04-09 12:17:56.958-04
87332,3. Aftermath,ROWEN,11,1990,,2019-04-09 12:15:24.239-04,2019-04-09 12:15:24.239-04
33140,60. Full of pep,ALIVE,11,1983,,2019-04-09 12:13:43.76-04,2019-04-09 12:13:43.76-04
201873,126. Pool person,STENO,08,1982,,2019-04-09 12:18:59.753-04,2019-04-09 12:18:59.753-04
89929,41. An ___ the ground,EARTO,09,1984,,2019-04-09 12:15:28.735-04,2019-04-09 12:15:28.735-04
205768,64. Fish food,ALGAE,09,1994,,2019-04-09 12:19:06.058-04,2019-04-09 12:19:06.058-04
137504,49. Slow pace,AMBLE,07,1978,,2019-04-09 12:16:51.774-04,2019-04-09 12:16:51.774-04
209601,93. Kanga's creator,MILNE,10,1977,,2019-04-09 12:19:12.387-04,2019-04-09 12:19:12.387-04
97832,19. Province around Peiping,HOPEH,04,1996,,2019-04-09 12:15:42.345-04,2019-04-09 12:15:42.345-04
132560,24. Wall climbers,VINES,10,1987,,2019-04-09 12:16:43.031-04,2019-04-09 12:16:43.031-04
91830,65. Utah's or Vermont's ___ Creek,OTTER,03,1985,,2019-04-09 12:15:32.053-04,2019-04-09 12:15:32.053-04
44915,25. Cotton fabric,DENIM,04,1977,,2019-04-09 12:14:03.983-04,2019-04-09 12:14:03.983-04
51665,9. French ecclesiastics,ABBES,02,1978,,2019-04-09 12:14:15.236-04,2019-04-09 12:14:15.236-04
95119,10. Travels,ROAMS,06,1984,,2019-04-09 12:15:37.442-04,2019-04-09 12:15:37.442-04
142362,44. Mound errors,BALKS,09,1977,,2019-04-09 12:16:59.823-04,2019-04-09 12:16:59.823-04
162156,32. Turkish royal court,DIVAN,09,1987,,2019-04-09 12:17:45.766-04,2019-04-09 12:17:45.766-04
139929,"19. ""___ a customer""",ONETO,09,1979,,2019-04-09 12:16:55.757-04,2019-04-09 12:16:55.757-04
134473,46. D.E.A. workers,NARCS,06,1994,,2019-04-09 12:16:46.474-04,2019-04-09 12:16:46.474-04
92414,19. Swift,RAPID,07,1986,,2019-04-09 12:15:33.017-04,2019-04-09 12:15:33.017-04
196280,83. Casked-wine process,AGING,04,1989,,2019-04-09 12:18:50.472-04,2019-04-09 12:18:50.472-04
115852,48. Small antelope,ORIBI,12,1986,,2019-04-09 12:16:14.159-04,2019-04-09 12:16:14.159-04
77328,35. Adult insect,IMAGO,06,1984,,2019-04-09 12:15:07.946-04,2019-04-09 12:15:07.946-04
19814,45. Eat at,ERODE,05,1993,,2019-04-09 12:13:17.582-04,2019-04-09 12:13:17.582-04
113731,28. Musical nine,NONET,10,1989,,2019-04-09 12:16:10.265-04,2019-04-09 12:16:10.265-04
17832,58. A k a C sharp,DFLAT,05,1992,,2019-04-09 12:13:14.493-04,2019-04-09 12:13:14.493-04
138309,44. Truman's birthplace,LAMAR,10,1977,,2019-04-09 12:16:53.078-04,2019-04-09 12:16:53.078-04
51186,49. Island in the Moluccas,CERAM,10,1979,,2019-04-09 12:14:14.394-04,2019-04-09 12:14:14.394-04
23012,1. What Pandora released,EVILS,10,1996,,2019-04-09 12:13:24.083-04,2019-04-09 12:13:24.083-04
144286,29. Units of laughter?,GALES,07,1993,,2019-04-09 12:17:03.479-04,2019-04-09 12:17:03.479-04
76846,25. Asian capital,SEOUL,06,1984,,2019-04-09 12:15:06.91-04,2019-04-09 12:15:06.91-04
58159,"5. ""___ Isn't So,"" Berlin tune",SAYIT,08,1981,,2019-04-09 12:14:27.114-04,2019-04-09 12:14:27.114-04
111142,15. Obliterate,ERASE,02,1976,,2019-04-09 12:16:06.013-04,2019-04-09 12:16:06.013-04
171543,70. Caught wind of,HEARD,08,1983,,2019-04-09 12:18:04.509-04,2019-04-09 12:18:04.509-04
889,1. Chou___,ENLAI,01,1996,,2019-04-09 12:12:31.093-04,2019-04-09 12:12:31.093-04
134381,29. Jannings and Ludwig,EMILS,09,1981,,2019-04-09 12:16:46.282-04,2019-04-09 12:16:46.282-04
63921,35. Ouida's real name,RAMEE,10,1984,,2019-04-09 12:14:40.658-04,2019-04-09 12:14:40.658-04
111006,27. Town in NE Illinois,ALSIP,01,1979,,2019-04-09 12:16:05.799-04,2019-04-09 12:16:05.799-04
192855,41. George Eliot's real surname,EVANS,11,1983,,2019-04-09 12:18:44.101-04,2019-04-09 12:18:44.101-04
191952,65. Stick with these!,GLUES,12,1990,,2019-04-09 12:18:42.748-04,2019-04-09 12:18:42.748-04
195352,51. Staff officers' group,CADRE,02,1988,,2019-04-09 12:18:48.818-04,2019-04-09 12:18:48.818-04
16035,15. House sign,TOLET,11,1978,,2019-04-09 12:13:11.111-04,2019-04-09 12:13:11.111-04
214522,108. To date,SOFAR,07,1976,,2019-04-09 12:19:21.198-04,2019-04-09 12:19:21.198-04
40423,42. Caesurae,RESTS,05,1993,,2019-04-09 12:13:55.679-04,2019-04-09 12:13:55.679-04
136400,48. River of France,LOIRE,11,1979,,2019-04-09 12:16:49.876-04,2019-04-09 12:16:49.876-04
185717,"6. ""___ nice to have a man around . . . """,ITSSO,04,1990,,2019-04-09 12:18:32.815-04,2019-04-09 12:18:32.815-04
13891,43. Frozen,SOLID,07,1996,,2019-04-09 12:13:06.345-04,2019-04-09 12:13:06.345-04
93602,5. Ninja Turtles' hangout,SEWER,07,1991,,2019-04-09 12:15:34.943-04,2019-04-09 12:15:34.943-04
67418,2. Greek god of mockery,MOMUS,11,1983,,2019-04-09 12:14:48.394-04,2019-04-09 12:14:48.394-04
42605,60. Way to go,ROUTE,11,1994,,2019-04-09 12:13:59.792-04,2019-04-09 12:13:59.792-04
64025,10. Carpenter's joint,TENON,05,1977,,2019-04-09 12:14:40.885-04,2019-04-09 12:14:40.885-04
395,1. Hide the loot,STASH,07,1982,,2019-04-09 12:12:28.361-04,2019-04-09 12:12:28.361-04
57682,25. Review,STUDY,05,1994,,2019-04-09 12:14:25.819-04,2019-04-09 12:14:25.819-04
6014,15. U.S.S.R. part,UNION,06,1984,,2019-04-09 12:12:48.003-04,2019-04-09 12:12:48.003-04
11034,"70. ""Be my ___!"": Shak.",TROTH,06,1979,,2019-04-09 12:12:59.698-04,2019-04-09 12:12:59.698-04
112991,"64. ""The ___ St. Agnes""",EVEOF,08,1976,,2019-04-09 12:16:09.009-04,2019-04-09 12:16:09.009-04
60322,31. Faux pas,GAFFE,12,1977,,2019-04-09 12:14:32.4-04,2019-04-09 12:14:32.4-04
113205,10. Variegated flowers,PHLOX,11,1990,,2019-04-09 12:16:09.385-04,2019-04-09 12:16:09.385-04
94892,18. Falconer's trainee,SAKER,11,1981,,2019-04-09 12:15:37.058-04,2019-04-09 12:15:37.058-04
209906,57. Flooded,AWASH,08,1976,,2019-04-09 12:19:12.909-04,2019-04-09 12:19:12.909-04
63987,16. Lend ___ (listen),ANEAR,11,1986,,2019-04-09 12:14:40.8-04,2019-04-09 12:14:40.8-04
182530,55. Drudge,SLAVE,04,1985,,2019-04-09 12:18:27.06-04,2019-04-09 12:18:27.06-04
14816,"34. ""A wonderful thing,"" to Shaw",YOUTH,02,1977,,2019-04-09 12:13:08.541-04,2019-04-09 12:13:08.541-04
17468,44. Waste maker,HASTE,06,1981,,2019-04-09 12:13:13.879-04,2019-04-09 12:13:13.879-04
135405,56. Proofreader's mark,CARET,03,1988,,2019-04-09 12:16:48.334-04,2019-04-09 12:16:48.334-04
130373,1. Wore out a maternity-room carpet,PACED,11,1993,,2019-04-09 12:16:39.204-04,2019-04-09 12:16:39.204-04
19770,31. Attacked vigorously,RAKED,06,1994,,2019-04-09 12:13:17.514-04,2019-04-09 12:13:17.514-04
50474,30. Jarrell and Ciardi,POETS,05,1983,,2019-04-09 12:14:13.364-04,2019-04-09 12:14:13.364-04
137097,46. Hymn or poem,PSALM,06,1991,,2019-04-09 12:16:51.15-04,2019-04-09 12:16:51.15-04
216249,"84. Marner, for one",MISER,02,1978,,2019-04-09 12:19:24.683-04,2019-04-09 12:19:24.683-04
24088,38. Town packed with skiers,STOWE,12,1984,,2019-04-09 12:13:25.969-04,2019-04-09 12:13:25.969-04
70904,62. Pauperish,NEEDY,07,1994,,2019-04-09 12:14:55.942-04,2019-04-09 12:14:55.942-04
22126,18. Hard roll,BAGEL,06,1978,,2019-04-09 12:13:22.146-04,2019-04-09 12:13:22.146-04
140416,32. Rouses,WAKES,12,1994,,2019-04-09 12:16:56.528-04,2019-04-09 12:16:56.528-04
52327,18. Kind of vote or box,VOICE,01,1977,,2019-04-09 12:14:16.243-04,2019-04-09 12:14:16.243-04
80063,61. Discuss terms,TREAT,09,1984,,2019-04-09 12:15:12.544-04,2019-04-09 12:15:12.544-04
218345,13. Mixt,BLENT,12,1978,,2019-04-09 12:19:28.41-04,2019-04-09 12:19:28.41-04
114926,52. Erotic yearning,LETCH,05,1985,,2019-04-09 12:16:12.465-04,2019-04-09 12:16:12.465-04
86525,43. Lash of the West,LARUE,01,1994,,2019-04-09 12:15:22.998-04,2019-04-09 12:15:22.998-04
213561,108. Washer cycle,RINSE,06,1984,,2019-04-09 12:19:19.525-04,2019-04-09 12:19:19.525-04
112333,43. French secondary school,LYCEE,05,1978,,2019-04-09 12:16:07.913-04,2019-04-09 12:16:07.913-04
107772,30. Filthy item?,LUCRE,04,1990,,2019-04-09 12:15:59.427-04,2019-04-09 12:15:59.427-04
203980,108. Gary Cooper role,DEEDS,08,1985,,2019-04-09 12:19:03.206-04,2019-04-09 12:19:03.206-04
176082,"92. ""Diary of a Madman"" author",GOGOL,01,1988,,2019-04-09 12:18:14.739-04,2019-04-09 12:18:14.739-04
189963,92. Kitchen appliance,RANGE,08,1987,,2019-04-09 12:18:39.337-04,2019-04-09 12:18:39.337-04
8794,1. Boiler product,STEAM,01,1985,,2019-04-09 12:12:54.864-04,2019-04-09 12:12:54.864-04
11060,43. Leases,RENTS,05,1990,,2019-04-09 12:12:59.759-04,2019-04-09 12:12:59.759-04
94371,27. Privateer's take,BOOTY,09,1984,,2019-04-09 12:15:36.207-04,2019-04-09 12:15:36.207-04
64674,23. French family member,TANTE,03,1981,,2019-04-09 12:14:42.243-04,2019-04-09 12:14:42.243-04
152544,48. Apollyon,SATAN,05,1981,,2019-04-09 12:17:24.123-04,2019-04-09 12:17:24.123-04
43521,"29. Magda or Jolie, e.g.",GABOR,08,1979,,2019-04-09 12:14:01.38-04,2019-04-09 12:14:01.38-04
37556,34. Weird,EERIE,01,1990,,2019-04-09 12:13:51.034-04,2019-04-09 12:13:51.034-04
153050,32. Last Supper utensil,GRAIL,12,1990,,2019-04-09 12:17:25.266-04,2019-04-09 12:17:25.266-04
219893,107. Reddy or Moody,HELEN,02,1989,,2019-04-09 12:19:31.035-04,2019-04-09 12:19:31.035-04
124674,31. Ne plus ___ (acme),ULTRA,11,1977,,2019-04-09 12:16:29.345-04,2019-04-09 12:16:29.345-04
199094,69. Mind: Prefix,PHREN,01,1977,,2019-04-09 12:18:54.953-04,2019-04-09 12:18:54.953-04
111628,27. Follower of home or bed,STEAD,06,1981,,2019-04-09 12:16:06.798-04,2019-04-09 12:16:06.798-04
71618,24. Nobleman's cut of beef?,BARON,06,1985,,2019-04-09 12:14:57.541-04,2019-04-09 12:14:57.541-04
179914,43. City on the Vistula,TORUN,09,1982,,2019-04-09 12:18:21.452-04,2019-04-09 12:18:21.452-04
195638,"72. ""Some Like___""",ITHOT,06,1996,,2019-04-09 12:18:49.294-04,2019-04-09 12:18:49.294-04
100129,41. Dearest ones,LOVES,11,1993,,2019-04-09 12:15:46.833-04,2019-04-09 12:15:46.833-04
146314,32. ''Tell _____'' (1965 Zombies hit),HERNO,12,1994,,2019-04-09 12:17:12.343-04,2019-04-09 12:17:12.343-04
213051,39. Angler's basket,CREEL,08,1982,,2019-04-09 12:19:18.562-04,2019-04-09 12:19:18.562-04
108663,25. An Arthurian damsel,LINET,06,1987,,2019-04-09 12:16:01.262-04,2019-04-09 12:16:01.262-04
218540,63. Portray,ENACT,03,1976,,2019-04-09 12:19:28.731-04,2019-04-09 12:19:28.731-04
152026,29. Nobelist in Physics: 1938,FERMI,03,1990,,2019-04-09 12:17:23.269-04,2019-04-09 12:17:23.269-04
140653,50. Not very swift,DENSE,10,1996,,2019-04-09 12:16:56.908-04,2019-04-09 12:16:56.908-04
124486,83. Treatise,ESSAY,12,1977,,2019-04-09 12:16:29.042-04,2019-04-09 12:16:29.042-04
135077,"11. ""___ unto those who pray and . . . """,WOEBE,11,1976,,2019-04-09 12:16:47.743-04,2019-04-09 12:16:47.743-04
212237,13. Cutting,SNIDE,12,1993,,2019-04-09 12:19:17.054-04,2019-04-09 12:19:17.054-04
182277,59. Scenery of a sort,DECOR,02,1989,,2019-04-09 12:18:26.463-04,2019-04-09 12:18:26.463-04
58896,14. Dustin Hoffman role,LENNY,01,1985,,2019-04-09 12:14:28.97-04,2019-04-09 12:14:28.97-04
36748,"14. ""No ___ Love,"" 1953 song",OTHER,09,1979,,2019-04-09 12:13:49.728-04,2019-04-09 12:13:49.728-04
111877,62. Sky blue,AZURE,09,1988,,2019-04-09 12:16:07.183-04,2019-04-09 12:16:07.183-04
102443,1. Barbizon painter,COROT,02,1983,,2019-04-09 12:15:50.982-04,2019-04-09 12:15:50.982-04
141692,15. Pitched,THREW,08,1976,,2019-04-09 12:16:58.684-04,2019-04-09 12:16:58.684-04
117701,44. Advantage,STEAD,11,1976,,2019-04-09 12:16:17.299-04,2019-04-09 12:16:17.299-04
2583,23. Portiere,DRAPE,12,1976,,2019-04-09 12:12:37.451-04,2019-04-09 12:12:37.451-04
80378,15. Verdi's country,ITALY,01,1976,,2019-04-09 12:15:13.062-04,2019-04-09 12:15:13.062-04
207904,"46. ""A ___ santé""",VOTRE,12,1977,,2019-04-09 12:19:09.243-04,2019-04-09 12:19:09.243-04
72193,51. Hades habitué,SHADE,04,1987,,2019-04-09 12:14:58.737-04,2019-04-09 12:14:58.737-04
